# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Aug 12 18:25:49 BST 2021 [seed=1628789148168]
# B.1.1.33.dataset.aln.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
639000	-47433.01208435633	-425.38044009830514	-47007.63164425802	0.5428708284577851	2020.0363641442198	24.869474594079687	210.86628401705818	16.615726197940813	6.545391852517941	6.287179734246234	0.2927982880499344	0.17883002429832906	0.19600624481953954	0.33236544283219716	0.062414848012080346	0.0631218993426057	1.0173159148550257	0.9653646956406319	0.0010048971017452494	0.0010048971017452505	-47007.63164425802	0.0	-403.88431159782834
640000	-47436.97588595108	-433.0835931759127	-47003.89229277516	0.5432428482629922	2020.0359921244146	24.8435929818251	191.4271451839522	16.274483094112306	6.074574891578235	5.541058006532896	0.2925954460036425	0.17975331889899185	0.19528579226516865	0.33236544283219716	0.062414848012080346	0.06642713590592549	1.0319854341828503	0.9360227133671782	0.001004603605192777	0.0010046036051927782	-47003.89229277516	0.0	-412.322677173964
641000	-47449.086604467346	-439.0846657464079	-47010.00193872094	0.5567984949708426	2020.0224364777068	24.814895105204624	216.81051744379803	16.434052489525655	6.09122160643828	6.164746208023234	0.2925954460036425	0.17975331889899185	0.19528579226516865	0.33236544283219716	0.08146088976564819	0.07251143320730391	1.0814700739800087	0.8370435040769056	0.0010189980338851773	0.001018998033885177	-47010.00193872094	0.0	-417.82633755494015
642000	-47449.09929187689	-438.58003912925244	-47010.51925274764	0.5371157955051423	2020.0421191771725	24.695003604895014	213.01853017817967	16.215442893804987	7.9679464510581575	4.469182405457623	0.2925954460036425	0.18147690383538398	0.19528579226516865	0.330641857895805	0.08146088976564819	0.017779357080008044	1.0306117272723874	0.9387704028391349	0.0010044382478221127	0.0010044382478221143	-47010.51925274764	0.0	-417.69417553091057
643000	-47442.471201759676	-440.622123525303	-47001.84907823437	0.5204931408783361	2020.0587418317991	24.894526419078897	202.64777867504566	16.466687975888977	5.696796237575317	6.779506455572821	0.29117369323712383	0.1796672734248837	0.19709542267566893	0.3320636106623237	0.010399376113111841	0.014230179636453765	0.9828803999598172	1.0342426353367173	0.0010003379504967492	0.0010003379504967486	-47001.84907823437	0.0	-419.609714709912
644000	-47436.2506626777	-430.0782084913297	-47006.17245418637	0.5370284990448783	2020.0422064736326	24.669362375685328	186.88577048370414	15.716261197312507	7.004564458699883	7.689678615364317	0.2955365634823958	0.18261273579347548	0.19727206479625847	0.3245786359278704	0.0411503505727016	0.03427051783324803	0.9645687294763072	1.0708696507635516	0.0010086079969446988	0.001008607996944698	-47006.17245418637	0.0	-409.2726952302063
645000	-47435.938847355676	-427.1900646638937	-47008.74878269178	0.538912655639902	2020.0403223170376	24.624934036908424	127.36665948532702	15.207332392268816	6.944059150707583	6.208133666122418	0.2955365634823958	0.18261273579347548	0.19727206479625847	0.3245786359278704	0.057416317412263364	0.03210367845142249	1.009089725605961	0.9818187248238729	0.00101099854556471	0.0010109985455647092	-47008.74878269178	0.0	-407.60441221574774
646000	-47427.732289356	-419.41403126891237	-47008.318258087085	0.5410884145439088	2020.0381465581336	24.508792564612982	153.02091580444372	15.46093948702207	8.56494995927951	5.9417298564823	0.2955365634823958	0.18261273579347548	0.19727206479625847	0.3245786359278704	0.057416317412263364	0.14326587679851427	0.9994043582222458	1.0011914030782867	0.001003102926395267	0.0010031029263952674	-47008.318258087085	0.0	-398.8855665751077
647000	-47422.901839594924	-416.3067356422972	-47006.595103952626	0.5588761581187237	2020.020358814559	24.355566754218994	127.58466997796428	15.053513888795148	6.899269496713553	5.519090495865451	0.29970002452324085	0.18261273579347548	0.19310860375541342	0.3245786359278704	0.04941453889045	0.14326587679851427	0.9552462570452176	1.08951646629342	0.0010189689589838638	0.0010189689589838625	-47006.595103952626	0.0	-396.8526130505116
648000	-47431.828021836765	-413.75769561295584	-47018.07032622381	0.5050729989156083	2020.0741619737619	23.993887728731746	161.0859424150801	15.913442646720494	5.678384987240358	5.542819850653788	0.29781049223016215	0.18261273579347548	0.19216358352532104	0.3274131884510415	0.00995957879429529	0.14326587679851427	1.0143000461059715	0.9713970383095545	0.0010052297183344066	0.001005229718334405	-47018.07032622381	0.0	-393.5818584663653
649000	-47443.405650113054	-418.2032993028878	-47025.20235081017	0.5651245598070787	2020.0141104128704	24.110795402902134	181.3942277050968	15.9006259129988	5.758563727776556	7.757865841552853	0.29571480156660684	0.18111828484859152	0.19105387260762077	0.332113040977181	0.023660024310784098	0.01996312953798301	1.0340227578504266	0.9319476572182076	0.0010193404136849616	0.001019340413684959	-47025.20235081017	0.0	-397.59436992225744
650000	-47447.99685179634	-424.4490263321515	-47023.54782546419	0.5290855203916022	2020.050149452286	24.395520400380157	140.45225945041793	15.389646627622898	6.451488067518521	6.85159459986815	0.2968975564818288	0.18111828484859152	0.19371410459483793	0.32827005407474186	0.10579997063835704	0.014974214391138975	1.012279413513841	0.9754387089583669	0.0010071056460433402	0.0010071056460433398	-47023.54782546419	0.0	-404.4829009499291
651000	-47435.76338236161	-435.21363872266727	-47000.54974363895	0.5394435283746862	2020.0397914443029	24.399904466328014	158.9195279277064	15.237384723050107	6.451488067518521	5.318756155826385	0.2988691801103017	0.18154880117951366	0.1902460787133154	0.3293359399968693	0.008471851547504551	0.014974214391138975	1.0620520921753482	0.8758833641408885	0.001007940105490238	0.0010079401054902393	-47000.54974363895	0.0	-415.8534562123518
652000	-47445.045508759635	-440.413080250491	-47004.63242850915	0.5389156128255462	2020.040319359852	24.817258563615933	154.5976438804278	15.429126635632198	6.018883481514983	7.004105108744043	0.2988691801103017	0.18154880117951366	0.1902460787133154	0.3293359399968693	0.012912521528980935	0.02367508223026908	0.9890577426910452	1.0218867103151699	0.0010214587171722153	0.0010214587171722158	-47004.63242850915	0.0	-420.55095572085963
653000	-47439.272646197605	-439.31252687481606	-46999.960119322786	0.5655035711681461	2020.0137314015094	24.84910421699625	147.65262970248145	15.079566445170563	6.7623191613276	6.788141605597741	0.29242235658256094	0.18471754941262775	0.1935241540079421	0.3293359399968693	0.0035285572002279357	0.17159748702614933	0.9891001213524123	1.021801944488641	0.0010313063849414436	0.0010313063849414418	-46999.960119322786	0.0	-419.4387721126831
654000	-47452.016085422954	-445.37756083138004	-47006.63852459157	0.5931046440098409	2019.9861303286677	25.0579255689445	147.9744966658055	14.931963346596445	8.095456281285717	6.6043574378276615	0.2925940784536833	0.1816993419177481	0.19549837767493786	0.3302082019536308	0.012213159553681928	0.3830409533332315	1.0092540617632213	0.981490019533299	0.0010034613787966446	0.001003461378796646	-47006.63852459157	0.0	-424.9570079623462
655000	-47458.602223513706	-447.26582084079837	-47011.33640267291	0.5276904876169322	2020.0515444850607	24.572405894040664	152.21264993375732	14.941528386564892	6.619096834502574	6.6043574378276615	0.2925940784536833	0.1816993419177481	0.19549837767493786	0.3302082019536308	0.012213159553681928	0.047571438679093705	0.9721618635901617	1.0556818588809578	0.001031855715388685	0.0010318557153886864	-47011.33640267291	0.0	-427.80740023947936
656000	-47452.14163806583	-445.74582904276883	-47006.39580902306	0.5297209077394318	2020.0495140649382	24.860693051886592	107.53806925323116	13.913427292345279	6.333722140716028	7.19170021537723	0.2925940784536833	0.1816993419177481	0.19549837767493786	0.3302082019536308	0.013523863847430984	0.06640887606719434	1.046851526447929	0.9062875457744616	0.001010425854723645	0.0010104258547236449	-47006.39580902306	0.0	-427.5552721124898
657000	-47454.81128039448	-450.05735304407125	-47004.75392735041	0.5189203317698342	2020.0603146409078	24.849189960419352	106.47841080103144	13.518597549025511	6.033014516271467	7.19170021537723	0.2925940784536833	0.1782298890588052	0.19549837767493786	0.3336776548125737	0.010924385545652542	0.03471035796342217	0.9754627000084207	1.0490795236913912	0.0010110241503089503	0.0010110241503089499	-47004.75392735041	0.0	-432.4143415274715
658000	-47445.657593205164	-449.3002281859973	-46996.35736501917	0.5104514338896099	2020.068783538788	24.871232203806457	87.31564839803582	13.421998378373853	6.52849866028048	5.940939462113558	0.2980959312100413	0.1782298890588052	0.19094562235397217	0.3327285573771814	0.010924385545652542	0.01145978355392552	1.0185757201949246	0.9628448321655415	0.0010155231761557128	0.0010155231761557128	-46996.35736501917	0.0	-432.1758798479815
659000	-47447.09789122329	-453.79762525195076	-46993.30026597134	0.5344613744991789	2020.0447735981784	24.966896971534673	90.89051481372185	13.411023539052572	6.52849866028048	4.9565471436732285	0.2980959312100413	0.1782298890588052	0.19872530098740848	0.32494887874374506	0.06919890362682479	0.06286513233656055	0.9983044877107122	1.0033913648037736	0.0010439088564697012	0.001043908856469703	-46993.30026597134	0.0	-436.68607269534755
660000	-47450.7935859752	-452.60827375046324	-46998.18531222474	0.5217640421478906	2020.0574709305297	25.083201588804503	83.25971791824358	13.071063755338628	6.40054486494658	4.9565471436732285	0.2972885639450391	0.18366911530182078	0.19687594630482205	0.3221663744483181	0.06919890362682479	0.0582137112618256	1.0344686919971693	0.9310556994426007	0.0010137229547365343	0.0010137229547365328	-46998.18531222474	0.0	-435.9644426032728
661000	-47423.511590972375	-450.8492120023584	-46972.66237897002	0.5424151199194944	2020.036819852758	25.01771788083709	84.86357238774485	13.100474679028828	6.080590784855246	5.5278000779775	0.2934253226408033	0.18296951219236096	0.19257447047441548	0.3310306946924203	0.04722477232287048	0.038564712884309627	0.9895014328004402	1.020999241064552	0.0010075424202846857	0.0010075424202846866	-46972.66237897002	0.0	-434.1638577833065
662000	-47418.61355533298	-449.1903892634177	-46969.423166069566	0.5765169893338097	2020.0027179833437	24.929809452810474	83.38051079912199	12.973798703101034	7.164750742250689	5.547283655496186	0.2934253226408033	0.18296951219236096	0.19257447047441548	0.3310306946924203	0.016932470791777704	0.07982732072928099	1.003194623238538	0.9936101124828406	0.0010204057587456675	0.0010204057587456647	-46969.423166069566	0.0	-432.365054097181
663000	-47422.391945272946	-449.33100668470547	-46973.06093858824	0.5150612806590296	2020.0641736920186	24.906071281020377	88.19044010680946	13.123489957915409	5.888070239162048	5.487105696285266	0.2934253226408033	0.1818095599126711	0.1908669223696597	0.3338981950768659	0.012761726584595802	0.07982732072928099	1.015445618036402	0.9691056645757257	0.0010102036552424858	0.001010203655242487	-46973.06093858824	0.0	-432.6297327421861
664000	-47439.07577487147	-444.98190679918207	-46994.09386807228	0.6000824473173791	2019.9791525253602	24.837408584348754	92.58432652492426	13.363058998664895	6.529120266623826	5.44504332094976	0.2934253226408033	0.18624706598392918	0.1919127315267007	0.3284148798485668	0.003480498970239341	0.06321716309359654	1.037968623659899	0.9240551338132057	0.0010292396505094006	0.0010292396505093998	-46994.09386807228	0.0	-427.8974777811811
665000	-47426.31935315636	-433.6280172283488	-46992.69133592801	0.5874492944199905	2019.9917856782577	24.799675428463427	93.47532149611169	13.695828884439	6.7163717423734095	5.00056656519161	0.2934253226408033	0.18035921421241352	0.1919127315267007	0.3343027316200825	0.004294950811718323	0.11281865330788562	1.042689865855842	0.9146117020465435	0.0010072870546596353	0.0010072870546596348	-46992.69133592801	0.0	-416.17671437029844
666000	-47429.32676706551	-443.5845488355491	-46985.74221822996	0.5527343541322144	2020.0265006185452	24.879315120592736	89.36339468266776	13.289862058535952	7.4970043417299275	8.063216649301847	0.293770407199495	0.18001412965372182	0.1919127315267007	0.3343027316200825	0.07382403176595573	0.06951925998671969	1.0340987291302361	0.9317956994140236	0.0010089169445683084	0.0010089169445683084	-46985.74221822996	0.0	-425.6170770268892
667000	-47434.05797587278	-445.84853665936583	-46988.20943921342	0.5288068670056176	2020.050428105672	24.627932922519566	79.33913473181714	13.166254603828008	6.762457688093475	6.586675636155482	0.293770407199495	0.1794602068797295	0.192466654300693	0.3343027316200825	0.02755055497238949	0.04483853899675273	1.0420366652112885	0.9159182344083189	0.0010135041314347356	0.001013504131434737	-46988.20943921342	0.0	-428.76215071962645
668000	-47437.30305980401	-441.8647540729054	-46995.438305731106	0.5594673259000729	2020.0197676467774	24.649886724118673	90.47219697765651	13.497452204277533	5.596163248007208	5.898205347541332	0.293770407199495	0.18108336199250716	0.1947664108991058	0.33037981990889204	0.004670465054777713	0.05644147904198505	1.0140696655524524	0.9718578456452567	0.0010107740968664362	0.0010107740968664358	-46995.438305731106	0.0	-424.7957052937311
669000	-47434.10085634064	-436.16655503746443	-46997.934301303176	0.5859581595219688	2019.9932768131555	24.541960180309236	87.01339879009691	13.698691953560699	5.959532970724498	6.381175816254484	0.2942356207990168	0.18108336199250716	0.19329633356163783	0.3313846836468382	0.02271364321743497	0.04693484060383551	1.03920365365173	0.9215848260057268	0.0010002237185482475	0.0010002237185482478	-46997.934301303176	0.0	-418.7052173583668
670000	-47424.37876432149	-431.6914516660407	-46992.68731265545	0.5192919136077074	2020.0599430590698	24.335673364586853	98.63645510284368	13.72923082155303	5.7921381231260805	6.381175816254484	0.2942356207990168	0.18108336199250716	0.19329633356163783	0.3313846836468382	0.06142100025352157	0.025184484522625915	1.0509276383370953	0.8981345040746097	0.0010393412726693604	0.0010393412726693609	-46992.68731265545	0.0	-414.08282672037564
671000	-47420.14598261883	-434.7871658868899	-46985.35881673194	0.5419900832532566	2020.0372448894243	24.498113750654916	115.0231593872925	14.515617620149136	5.915740235039692	6.381175816254484	0.2942356207990168	0.1806384729160747	0.1925875159119863	0.3325383903729222	0.06142100025352157	0.04458888805500738	1.0155883394025187	0.9688201932047116	0.001028596786837837	0.0010285967868378374	-46985.35881673194	0.0	-416.1681718343006
672000	-47443.88409160237	-437.24017946909726	-47006.64391213327	0.4970417443735261	2020.082193228304	24.429388852465966	133.17816070471514	14.870207620532492	5.886775591642623	6.675137264823993	0.29563627427036615	0.1792378194447253	0.1925875159119863	0.3325383903729222	0.06142100025352157	0.12017747214014998	0.9708908240973515	1.0582241929161404	0.0010369100266895315	0.0010369100266895315	-47006.64391213327	0.0	-417.9059237342142
673000	-47432.52245282418	-433.1366440575162	-46999.38580876667	0.4990560928168445	2020.0801788798608	24.4998383326533	111.33255470551138	14.32622577310738	5.963039401961235	7.220646038109016	0.29680475497262926	0.18207811308533833	0.19549068547901702	0.3256264464630153	0.06142100025352157	0.045445069017476615	1.016955251517379	0.9660860946874182	0.0010370938461721148	0.0010370938461721148	-46999.38580876667	0.0	-414.53001467969483
674000	-47432.89794865844	-434.4770576914224	-46998.42089096702	0.4876708611731971	2020.0915641115043	24.576938099320685	102.28949289849598	13.753890932847398	5.963039401961235	4.8492779843110165	0.3017121631217502	0.1812852175886866	0.19098051197006163	0.3260221073195015	0.05955302909745682	0.01875124711180235	1.0263587339768847	0.9472772428450681	0.0010236631234113477	0.0010236631234113477	-46998.42089096702	0.0	-417.18091655860127
675000	-47425.19646245957	-420.12844754958877	-47005.06801490998	0.5006471986585254	2020.078587774019	24.335036452956455	81.29148700637232	13.281082394894856	7.122134140513878	6.653886435171065	0.2966372703405638	0.1803015775909257	0.19011816570532775	0.33294298636318265	0.0074347628287804125	0.01875124711180235	1.016261708094281	0.9674733207015526	0.0010509515688852161	0.0010509515688852166	-47005.06801490998	0.0	-402.89648734805905
676000	-47444.605132823715	-420.12162623791255	-47024.483506585806	0.5402333147775077	2020.0390016579001	24.232085579880742	100.70061224161778	13.966466303980534	7.122134140513878	6.653886435171065	0.28819038563804034	0.18286620261867567	0.1952492687443654	0.3336941429989184	0.009805166267784266	0.017406995264069396	1.0552984051536034	0.8893920933939725	0.0010072353785159434	0.0010072353785159423	-47024.483506585806	0.0	-401.9881192447539
677000	-47443.77550648592	-416.7191894513254	-47027.0563170346	0.5643985781257289	2020.0148363945518	24.45270350988523	118.42453962061896	14.5490032636782	5.357027391590927	4.6919975770155515	0.2963130605109119	0.18286620261867567	0.1894225750617033	0.33139816180870896	0.029333116496912955	0.08181630398360969	1.044208037844156	0.9115750534302065	0.001006907282402716	0.0010069072824027171	-47027.0563170346	0.0	-398.6179927659153
678000	-47433.65495420843	-412.4365104057465	-47021.21844380269	0.5626091369749413	2020.0166258357026	24.286847402420427	128.69887894314323	14.884446869422842	5.740411020839867	5.923755691002063	0.2963130605109119	0.18286620261867567	0.19433071810482144	0.3264900187655908	0.02756784466726324	0.056110223070278055	0.9759356491929548	1.0481335304193056	0.0010367834223402677	0.0010367834223402675	-47021.21844380269	0.0	-393.5390124783393
679000	-47429.582603094925	-424.2416819569557	-47005.34092113797	0.6328275280338339	2019.9464074446437	24.137458957356145	133.35397012841423	14.5008468005698	6.933170899381261	6.35610636494974	0.3000571007643553	0.17849621020364445	0.19433071810482144	0.3271159709271786	0.02756784466726324	0.056110223070278055	1.003676213627376	0.9926468350681847	0.001028507020340177	0.001028507020340176	-47005.34092113797	0.0	-405.2945887145997
680000	-47416.8721856991	-419.52764583624923	-46997.344539862854	0.5913397499443543	2019.9878952227332	24.002849485021926	147.1824270494508	15.539013609052562	6.712150049443355	7.499262423311592	0.29210418147155287	0.1798439185747894	0.19433071810482144	0.3337211818488361	0.0307120486723	0.10003580065155435	0.9991073930836757	1.0017853929450993	0.0010103767857646679	0.0010103767857646663	-46997.344539862854	0.0	-399.1370053232572
681000	-47445.91190444678	-427.8479972841898	-47018.06390716259	0.5514405216901707	2020.0277944509874	24.122376999336797	167.87235588018672	15.941422172649704	5.56331478924673	7.147840791979282	0.2946982768273889	0.1798439185747894	0.19569062498998216	0.3297671796078393	0.04548493285761111	0.045970559203366554	0.9922451714382086	1.0155112132244242	0.0010370390470077506	0.0010370390470077482	-47018.06390716259	0.0	-407.36547897755105
682000	-47419.17816985147	-424.4182621064112	-46994.75990774506	0.5322819567836009	2020.046953015894	24.129282272292723	105.32350665267447	14.361301849465931	7.385419677086137	5.170941238539821	0.2946982768273889	0.18165107247463808	0.1959148581282294	0.3277357925697434	0.04548493285761111	0.061090903128254825	1.023746329467577	0.9525025760744803	0.0010209365809036328	0.0010209365809036317	-46994.75990774506	0.0	-406.00347142959953
683000	-47432.88514663205	-430.5883277149454	-47002.2968189171	0.484840740748187	2020.0943942319293	24.03915142487646	101.55463036117594	14.32875926324093	5.743653961134308	8.352836941142058	0.2946982768273889	0.18537082800893834	0.1918058218514427	0.32812507331222984	0.04548493285761111	0.010645985665273042	0.9885701388832183	1.0228620157744677	0.0010204025233352537	0.0010204025233352516	-47002.2968189171	0.0	-411.9849243200493
684000	-47435.80712347102	-420.5871990950111	-47015.21992437601	0.4797959814405038	2020.099438991237	23.87218698282537	104.80500043394383	14.34248522541393	5.39581187415148	8.230426065851105	0.2946982768273889	0.18065633952153357	0.19652031033884748	0.32812507331222984	0.009307412061838416	0.06446959849986326	1.009397616335496	0.9812028815827745	0.0010006229599989517	0.0010006229599989506	-47015.21992437601	0.0	-402.01970795212424
685000	-47428.269238274166	-429.4696511269239	-46998.799587147245	0.5254421057180246	2020.0537928669596	24.27375547181033	85.48345111778733	13.65641261115057	6.1017522739239585	6.122222594945443	0.2937247868515453	0.18065633952153357	0.1927622408707239	0.33285663275619704	0.04105818910979354	0.03200410510758639	0.9938797984058015	1.0122416312814195	0.0010112562063933157	0.0010112562063933168	-46998.799587147245	0.0	-412.08939746850774
686000	-47419.65787254862	-429.88016851437374	-46989.77770403424	0.5072405269943325	2020.0719944456832	24.387657620331794	89.95510575683934	14.077973096204794	6.192231798300166	6.29905715361034	0.2937247868515453	0.1837581188179217	0.1927622408707239	0.32975485345980887	0.0832438730627662	0.039829487151365243	1.054259504607296	0.8914701029546418	0.0010156125947312683	0.0010156125947312685	-46989.77770403424	0.0	-411.861407561691
687000	-47434.614016256564	-434.85606071465725	-46999.75795554191	0.5031844635747886	2020.0760505091027	24.516927734561364	92.73959251515967	13.597927892435765	4.950593078513401	5.264972678812005	0.2937247868515453	0.1837581188179217	0.1927622408707239	0.32975485345980887	0.08076647285324137	0.10957846905239066	0.9939204032813013	1.012160413382557	0.0010154334289910428	0.001015433428991044	-46999.75795554191	0.0	-417.7434795289195
688000	-47426.44206542876	-428.2274233101135	-46998.21464211865	0.5347818807772019	2020.0444530919003	24.06777834610621	81.89094920666636	13.643053307897338	6.926787745718809	6.90414453285339	0.2937247868515453	0.1837581188179217	0.1927622408707239	0.32975485345980887	0.09588301735345534	0.15223247808645374	1.0366943732680756	0.9266038902907204	0.0010197845477228577	0.001019784547722856	-46998.21464211865	0.0	-410.168484142988
689000	-47430.22360796901	-422.86393106494495	-47007.35967690407	0.4983920503898816	2020.0808429222877	24.095930108920623	83.59481397180704	13.36473953200855	5.344576418178202	4.481277814981249	0.29547226769903223	0.17980713810500218	0.19063307020652903	0.33408752398943636	0.0877487202218407	0.02538478774666218	1.0088470948145893	0.9823040350934399	0.001004868518815144	0.0010048685188151433	-47007.35967690407	0.0	-406.3559871272324
690000	-47426.38125475286	-426.1715740969527	-47000.209680655906	0.5195891894062433	2020.0596457832714	24.195352333414867	88.54506372121497	13.792670347852036	5.305775205410322	7.80403915594042	0.29405205291188297	0.17980713810500218	0.19246507556354994	0.33367573341956475	0.01675769890839789	0.020034606364157465	0.9787197775568696	1.042564715022195	0.00100570156393108	0.0010057015639310777	-47000.209680655906	0.0	-408.5105852925673
691000	-47431.03193735875	-428.1580700266778	-47002.87386733207	0.5411470386778866	2020.0380879339996	24.10128341827262	83.71282956357834	13.246437871040863	7.250055550727927	6.154202339310756	0.29405205291188297	0.18409584882657584	0.19246507556354994	0.3293870226979911	0.031122570359992892	0.02250590989228359	1.0539656528184016	0.8920578654973731	0.0010113654370909337	0.0010113654370909333	-47002.87386733207	0.0	-410.96848343596486
692000	-47422.28963430997	-428.764319321509	-46993.52531498846	0.5350209431933134	2020.0442140294842	24.186049321718592	97.70938088478155	13.914105353280442	7.64064055312642	6.154202339310756	0.2984606130061205	0.18118471440504336	0.19246507556354994	0.3278895970252861	0.021631829122754284	0.037152317090413854	1.021347582524581	0.9573005512982764	0.0010006504115283288	0.001000650411528329	-46993.52531498846	0.0	-410.65585068827215
693000	-47424.358094701354	-417.9704563942299	-47006.387638307126	0.5399966880320262	2020.0392382846455	23.93055475619579	96.5522887638802	13.907310501872956	6.885977066985595	6.634183411062973	0.2984606130061205	0.18108435893615563	0.19246507556354994	0.3279899524941738	0.026486700756398755	0.037152317090413854	1.0786306093911808	0.8427230030277302	0.001031797308355067	0.001031797308355068	-47006.387638307126	0.0	-399.92412394628985
694000	-47424.392048593596	-430.42125215055654	-46993.97079644304	0.5139988853432793	2020.0652360873344	24.021379947734705	91.55644299520709	14.064384835137577	6.885977066985595	6.0007663623287355	0.29082093745486315	0.1813948431563099	0.19678383311461903	0.33100038627420775	0.010566932181601383	0.13511950695675973	1.0104462437868589	0.9791054162601734	0.0010266253205576871	0.0010266253205576856	-46993.97079644304	0.0	-412.2613076823845
695000	-47424.6458986864	-432.12619206837934	-46992.51970661802	0.5452720627485513	2020.033962909929	23.985004105678456	105.30812941037289	14.096929177538973	5.247650644325538	5.851947930520625	0.29773612065270794	0.1813948431563099	0.18986864991677427	0.33100038627420775	0.06831167363607683	0.05988300957125133	0.9803923043002241	1.039219325922615	0.001006949712969022	0.0010069497129690226	-46992.51970661802	0.0	-414.2761031268909
696000	-47423.7753444179	-433.17732436385603	-46990.59802005405	0.5252085719283159	2020.0540264007493	24.06021199883368	105.16913734319445	14.334919480770655	6.282166620046465	7.055874425195032	0.29773612065270794	0.17944650592514022	0.19181698714794396	0.33100038627420775	0.0414965193072182	0.014644408251942425	1.0428787949989	0.9142338058494927	0.0010113966254117178	0.0010113966254117182	-46990.59802005405	0.0	-414.6785336981379
697000	-47414.288410873625	-442.56830987298406	-46971.72010100064	0.5917162118706412	2019.987518760807	24.59021664678618	123.31602095671728	14.260668072162407	5.9600558375295085	6.686825460563068	0.2960116268707635	0.18117099970708467	0.19181698714794396	0.33100038627420775	0.08004225854689609	0.03736424789787232	1.0587050190001965	0.8825781821222082	0.001025965207958275	0.0010259652079582756	-46971.72010100064	0.0	-424.0276202149233
698000	-47418.349335124316	-445.7714816046919	-46972.57785351962	0.5833121170105913	2019.995922855667	24.825461424288576	128.48531896664264	14.629197429309212	6.17611130427401	6.928462268158162	0.2960116268707635	0.18117099970708467	0.19181698714794396	0.33100038627420775	0.022514688654187848	0.04861638559865235	1.0014757215169825	0.9970482608445275	0.001012782525456844	0.0010127825254568443	-46972.57785351962	0.0	-426.8034903345319
699000	-47442.40315922909	-459.09914002936085	-46983.30401919973	0.5611025501940079	2020.0181324224836	24.62027766521515	128.92467984579838	14.193057898105918	6.17611130427401	7.052626301758265	0.2960116268707635	0.18123724266065702	0.19720040526755064	0.32555072520102873	0.03130762684711283	0.04861638559865235	1.0227119879927138	0.9545714665774275	0.0010122954864845025	0.001012295486484502	-46983.30401919973	0.0	-440.51778942931077
700000	-47438.01109391716	-463.1882589126413	-46974.82283500452	0.5666750061587177	2020.012559966519	24.78024868226143	124.17447587419524	14.374674262830798	6.469914864009219	6.636131783352073	0.2988689007117675	0.18038030783343045	0.1952000662537732	0.32555072520102873	0.011006704827280023	0.04471483791089187	0.9936422423189953	1.0127167911235546	0.0010083165466080802	0.0010083165466080808	-46974.82283500452	0.0	-444.5364893227344
701000	-47427.41032317464	-452.13148534375233	-46975.27883783089	0.5349530950668683	2020.0442818776107	24.450262979095942	74.52045886326442	13.204613990343464	6.469914864009219	7.050880838302022	0.2904680580678572	0.18325578694309408	0.19175013260817084	0.33452602238087775	0.01112880869385928	0.06102363954000206	1.019997740477014	0.9600005062556644	0.0010127288810617384	0.001012728881061737	-46975.27883783089	0.0	-435.03109959841277
702000	-47431.968890308046	-443.8164843706542	-46988.15240593739	0.572350660427648	2020.00688431225	24.339244859472597	70.42489542106827	12.38778827080154	6.641448896415554	6.537949474234822	0.2904680580678572	0.18227710526110655	0.19175013260817084	0.33550470406286526	0.05843780444178974	0.05268364063663127	1.071744243561346	0.8564971165206146	0.0010360262393768068	0.0010360262393768079	-46988.15240593739	0.0	-427.5903820281085
703000	-47443.39427331026	-451.2677234252648	-46992.126549885	0.5667693229027715	2020.0124656497749	24.54457719392997	58.910025457576104	11.85572321522322	6.294879093757857	5.8783814599012425	0.29062018945498297	0.1820476409336953	0.19449134200923518	0.33284082760208633	0.01961492853955156	0.07999671271520649	1.028972332127256	0.9420495220940086	0.0010230093337842082	0.0010230093337842093	-46992.126549885	0.0	-436.02101052617974
704000	-47437.16973563465	-447.0918453522133	-46990.07789028244	0.5215622323803294	2020.0576727402972	24.672307990250726	74.37175472908629	12.68579719123841	7.029017752350762	6.059079261114171	0.29490372971171264	0.18099016295862633	0.19307818762345905	0.33102791970620177	0.09239237788842135	0.1092930476865415	0.9943328056806433	1.0113355258303047	0.001000876128330832	0.001000876128330831	-46990.07789028244	0.0	-430.3588424807743
705000	-47432.89477223808	-455.0808117056986	-46977.81396053238	0.5694722156746457	2020.0097627570028	25.159240749744402	61.40345957550642	11.917103531428547	7.419721945657272	6.059079261114171	0.29490372971171264	0.1801772688028751	0.19307818762345905	0.331840813861953	0.022301397148256456	0.02055216215906153	1.038638473819302	0.9227152990808016	0.0010073304959327138	0.0010073304959327142	-46977.81396053238	0.0	-439.5378541269863
706000	-47423.23868623335	-436.80062423217436	-46986.43806200118	0.5228715275162973	2020.0563634451612	24.530727451504063	59.17257414650166	12.212627252188078	6.646565698654538	5.685143668937973	0.29569756714742595	0.18181427632037342	0.1906473426702474	0.331840813861953	0.013874787093932073	0.027938628972827544	1.0266135523004765	0.9467675550654822	0.0010158484022867727	0.001015848402286771	-46986.43806200118	0.0	-421.27319732390407
